ticker_id,name,trading_floor,is_vn30,is_vn100,is_hnx30,industry,subindustry
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí,HSX,False,True,False,Hóa chất,Hóa chất
DPH,Dược phẩm Hải Phòng,UPCOM,False,False,False,Y tế,Dược phẩm
DPG,Tập đoàn Đạt Phương,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DPD,Cao su Đồng Phú Đắk Nông,DELISTED,False,False,False,,
DPC,Nhựa Đà Nẵng,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
DP3,Dược Phẩm TW3,HNX,False,False,True,Y tế,Dược phẩm
DP2,Dược phẩm TW 2,UPCOM,False,False,False,Y tế,Dược phẩm
DP1,Dược phẩm Trung ương CPC1,UPCOM,False,False,False,Y tế,Dược phẩm
DOP,Vận tải XD Đồng Tháp,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
DOC,Vật tư nông nghiệp Đồng Nai,UPCOM,False,False,False,Hóa chất,Hóa chất
DNW,Cấp nước Đồng Nai,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DNT,Du lịch Đồng Nai,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DNP,DNP Holding,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DNN,Cấp nước Đà Nẵng,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DNM,Y tế Danameco,UPCOM,False,False,False,Y tế,Thiết bị và Dịch vụ Y tế
DNL,Logistics Cảng Đà Nẵng,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
DNH,Thủy điện Đa Nhim-Hàm Thuận-Đa Mi,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
DNE,Môi trường Đô thị Đà Nẵng,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
DND,XD và Vật liệu Đồng Nai,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DNC,Điện nước Hải Phòng,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
DNB,,DELISTED,False,False,False,,
DNA,Điện nước An Giang,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DMS,Dầu khí DMC-miền Nam,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DMN,Domenal,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
DMC,Dược phẩm DOMESCO,HSX,False,False,False,Y tế,Dược phẩm
DM7,Dệt may 7,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
DLT,Du lịch và TM - Vinacomin,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DLR,Địa ốc Đà Lạt,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DLM,Chiếu sáng công cộng Đà Nẵng,DELISTED,False,False,False,,
DLG,Đức Long Gia Lai,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DLD,Du lịch Đắk Lắk,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DL1,Tập đoàn Alpha 7,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
DKW,Cấp nước sinh hoạt Châu Thành,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DKH,,DELISTED,False,False,False,,
DKG,Tập đoàn DamiK,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DKC,Chợ Lạng Sơn,UPCOM,False,False,False,Bán lẻ,Bán lẻ
DIH,PT Xây dựng Hội An,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DIG,DIC Corp,HSX,False,True,False,Bất động sản,Bất động sản
DID,DIC - Đồng Tiến,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DIC,ĐT và TM DIC,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DHT,Dược phẩm Hà Tây,HNX,False,False,True,Y tế,Dược phẩm
DHP,Điện cơ Hải Phòng,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
DHN,Dược Hà Nội,UPCOM,False,False,False,Y tế,Dược phẩm
DHM,Khoáng sản Dương Hiếu,HSX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
DHG,Dược Hậu Giang,HSX,False,False,False,Y tế,Dược phẩm
DHD,Dược Vật Tư Y Tế Hải Dương,UPCOM,False,False,False,Y tế,Dược phẩm
DHC,Đông Hải Bến Tre,HSX,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
DHB,Đạm Hà Bắc,UPCOM,False,False,False,Hóa chất,Hóa chất
DHA,Hóa An,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DGW,Thế Giới Số,HSX,False,True,False,Bán lẻ,Bán lẻ
DGT,Công trình GT Đồng Nai,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DGC,Hóa chất Đức Giang,HSX,True,True,False,Hóa chất,Hóa chất
DFF,Tập đoàn Đua Fat,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DFC,Xích líp Đông Anh,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
DDV,DAP - Vinachem,UPCOM,False,False,False,Hóa chất,Hóa chất
DDN,Dược - TB Y tế Đà Nẵng,UPCOM,False,False,False,Y tế,Dược phẩm
DDM,Hàng hải Đông Đô,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
DDH,Đảm bảo GTĐT Hải Phòng,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
DDG,Đầu tư CN XNK Đông Dương,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DDB,TM & XD Đông Dương,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DCT,Tấm lợp VLXD Đồng Nai,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DCS,Tập đoàn EDX,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng gia dụng
DCR,Gạch men COSEVCO,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DCM,Đạm Cà Mau,HSX,False,True,False,Hóa chất,Hóa chất
DCL,Dược phẩm Cửu Long,HSX,False,False,False,Y tế,Dược phẩm
DCH,Địa chính Hà Nội,UPCOM,False,False,False,Bất động sản,Bất động sản
DCG,May Đáp Cầu,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
DCF,XD và Thiết kế số 1,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DC4,Dicera Holdings,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DC2,DIC Số 2,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DC1,Phát triển Xây dựng số 1 (DIC1),UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DBW,Cấp nước Điện Biên,DELISTED,False,False,False,,
DBT,Dược phẩm Bến Tre,HSX,False,False,False,Y tế,Dược phẩm
DBM,BAMEPHARM,UPCOM,False,False,False,Y tế,Dược phẩm
DBH,Đường bộ Hải Phòng,DELISTED,False,False,False,,
DBD,Dược - TB Y tế Bình Định,HSX,False,False,False,Y tế,Dược phẩm
DBC,Tập đoàn DABACO,HSX,False,True,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
DAT,ĐT Du lịch và PT Thủy sản,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
DAS,Thiết bị Dầu khí Đà Nẵng,UPCOM,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
DAR,Xe lửa Dĩ An,DELISTED,False,False,False,,
DAN,Dược Danapha,UPCOM,False,False,False,Y tế,Dược phẩm
DAH,Tập đoàn Khách sạn Đông Á,HSX,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DAG,TĐ Nhựa Đông Á,UPCOM,False,False,False,Hóa chất,Hóa chất
DAE,Sách Giáo dục Đà Nẵng,HNX,False,False,False,Truyền thông,Truyền thông
DAD,Phát triển GD Đà Nẵng,HNX,False,False,False,Truyền thông,Truyền thông
DAC,CTCP 382 Đông Anh,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
D2D,Phát triển Đô thị số 2,HSX,False,False,False,Bất động sản,Bất động sản
D17,Khai thác mỏ Đồng Tân,DELISTED,False,False,False,,
D11,Địa ốc 11,HNX,False,False,False,Bất động sản,Bất động sản
CYC,Gạch men Chang YIH,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CX8,Constrexim số 8,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CVT,CMC JSC,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CVP,Cảng Cửa Việt,DELISTED,False,False,False,,
CVN,Vinam Group,UPCOM,False,False,False,Y tế,Thiết bị và Dịch vụ Y tế
CTX,CONSTREXIM,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CTW,Cấp thoát nước Cần Thơ,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
CTT,Chế tạo máy - Vinacomin,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
CTS,Chứng khoán Vietinbank,HSX,False,True,False,Dịch vụ tài chính,Dịch vụ tài chính
CTR,Công trình Viettel,HSX,False,True,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CTP,Hoà Bình Takara,HNX,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
CTN,VINAVICO,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CTI,Cường Thuận IDICO,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CTG,VietinBank,HSX,True,True,False,Ngân hàng,Ngân hàng
CTF,City Auto,HSX,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
CTD,Xây dựng Coteccons,HSX,False,True,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CTC,Tập đoàn Hoàng Kim Tây Nguyên,DELISTED,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
CTB,Bơm Hải Dương,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
CTA,Xây dựng Vinavico,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CT6,Công trình 6,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CT5,,DELISTED,False,False,False,,
CT3,Xây dựng công trình 3,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CSV,Hóa chất Cơ bản miền Nam,HSX,False,False,False,Hóa chất,Hóa chất
CST,Than Cao Sơn - TKV,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
CSM,Cao su Miền Nam,HSX,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
CSI,Chứng khoán Kiến thiết VN,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
CSC,Tập đoàn COTANA,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CRV,Tập đoàn Bất động sản CRV,HSX,False,False,False,Bất động sản,Bất động sản
CRE,Bất động sản Thế Kỷ,HSX,False,False,False,Bất động sản,Bất động sản
CRC,Create Capital Việt Nam,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CQT,Xi măng Quán Triều VVMI,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CQN,Cảng Quảng Ninh,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CPI,Đầu tư Cảng Cái Lân,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CPH,PV mai táng Hải Phòng,UPCOM,False,False,False,Bán lẻ,Bán lẻ
CPC,Thuốc sát trùng Cần Thơ,HNX,False,False,False,Hóa chất,Hóa chất
CPA,Cà phê Phước An,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
COM,Vật tư Xăng dầu,HSX,False,False,False,Bán lẻ,Bán lẻ
CNT,Tập đoàn CNT,UPCOM,False,False,False,Bất động sản,Bất động sản
CNN,Xây dựng Coninco,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CNG,CNG Việt Nam,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
CNC,Công nghệ cao Traphaco,UPCOM,False,False,False,Y tế,Dược phẩm
CNA,Tổng công ty Chè Nghệ An - CTCP,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CMX,CAMIMEX Group,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CMW,Cấp nước Cà Mau,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
CMV,Thương nghiệp Cà Mau,HSX,False,False,False,Bán lẻ,Bán lẻ
CMT,CN mạng và Truyền thông,UPCOM,False,False,False,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính
CMS,Tập đoàn CMH Việt Nam,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CMP,Cảng Chân Mây,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CMN,Colusa -  Miliket,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CMM,Camimex,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CMK,Cơ khí Mạo Khê - Vinacomin,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
CMI,CMISTONE Việt Nam,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CMG,Tập đoàn Công nghệ CMC,HSX,False,True,False,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính
CMF,Thực phẩm Cholimex,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CMD,VLXD và Nội thất TP.HCM,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CMC,Đầu tư CMC,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
CLX,XNK và ĐT Chợ Lớn (CHOLIMEX),UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CLW,Cấp nước Chợ Lớn,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
CLM,Xuất nhập khẩu Than - Vinacomin,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
CLL,Cảng Cát Lái,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CLH,Xi măng La Hiên,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CLG,Cotec Land,UPCOM,False,False,False,Bất động sản,Bất động sản
CLC,Thuốc lá Cát Lợi,HSX,False,False,False,Hàng cá nhân & Gia dụng,Thuốc lá
CKV,CokyVina,HNX,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
CKG,Tập đoàn CIC,HSX,False,False,False,Bất động sản,Bất động sản
CKD,Đông Anh Licogi,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
CKA,Cơ khí An Giang,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
CK8,Cơ khí 120,UPCOM,False,False,False,Bất động sản,Bất động sản
CJC,Cơ điện Miền Trung,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
CIP,XL và SX công nghiệp,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CII,Hạ tầng Kỹ thuật TP.HCM,HSX,False,True,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CIG,Xây dựng COMA 18,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CID,Xây dựng và Phát triển Cơ sở Hạ tầng,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CIA,DV Sân Bay Cam Ranh,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CI5,Đầu tư Xây dựng số 5,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CHS,Chiếu sáng TPHCM,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
CHP,Thủy điện Miền Trung,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
CHC,Nội thất Cẩm Hà,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CH5,Xây dựng số 5 Hà Nội,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CGV,Vinaceglass JSC,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CGL,Thương mại Gia Lai,DELISTED,False,False,False,,
CFV,Cà phê Thắng Lợi,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
CFM,Đầu tư CFM,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
CET,HTC Holding ,HNX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
CEO,Tập đoàn CEO,HNX,False,False,True,Bất động sản,Bất động sản
CEN,CENCON Việt Nam,UPCOM,False,False,False,Bán lẻ,Bán lẻ
CEG,XD và Thiết bị Công nghiệp,DELISTED,False,False,False,,
CEE,Xây dựng Hạ tầng CII,DELISTED,False,False,False,,
CE1,Thiết bị Công nghiệp CIE1,DELISTED,False,False,False,,
CDR,Xây dựng Cao su Đồng Nai,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CDP,Dược phẩm TW Codupha,UPCOM,False,False,False,Y tế,Dược phẩm
CDO,Tư vấn Thiết kế và PT Đô thị,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CDN,Cảng Đà Nẵng,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CDH,CTCC và DV Du lịch Hải Phòng,DELISTED,False,False,False,,
CDG,VLXD Cầu Đuống,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CDC,Chương Dương Corp,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CCV,XD CN và đô thị Việt Nam,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CCT,Cảng Cần Thơ,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CCR,Cảng Cam Ranh,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CCP,Cảng Cửa Cấm,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CCM,Xi măng Cần Thơ,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CCL,ĐT & PT Đô thị Dầu khí Cửu Long,HSX,False,False,False,Bất động sản,Bất động sản
CCI,CIDICO,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
CCC,Xây Dựng CDC,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CCA,XNK Thuỷ sản Cần Thơ,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CC4,ĐT và XD số 4,DELISTED,False,False,False,,
CC1,TCT Xây dựng số 1,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
CBS,Mía đường Cao Bằng,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CBI,Gang thép Cao Bằng,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
CAV,Dây cáp điện Việt Nam,DELISTED,False,False,False,,
CAT,Thủy sản Cà Mau,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CAR,Tập đoàn Giáo dục Trí Việt,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
CAP,Lâm nông sản Yên Bái,HNX,False,False,True,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
CAN,Đồ hộp Hạ Long,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CAG,Cảng An Giang,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
CAD,Thủy sản Cadovimex,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
CAB,Truyền hình Cáp Việt Nam,DELISTED,False,False,False,,
C92,Xây dựng và Đầu tư 492,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
C69,Xây dựng 1369,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
C4G,Tập Đoàn Cienco4,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
C47,Xây dựng 47,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
C32,Đầu tư và Xây dựng 3-2,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
C22,Công ty 22,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
C21,Thế kỷ 21,UPCOM,False,False,False,Bất động sản,Bất động sản
C12,Cầu 12,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BXT,,DELISTED,False,False,False,,
BXH,Bao bì Xi măng HP,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
BWS,Cấp Nước Bà Rịa Vũng Tàu,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
BWE,Nước - Môi trường Bình Dương,HSX,False,True,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
BWA,Cấp thoát nước và Xây dựng Bảo Lộc,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
BVS,Chứng khoán Bảo Việt,HNX,False,False,True,Dịch vụ tài chính,Dịch vụ tài chính
BVN,Bông Việt Nam,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
BVL,BV Land,UPCOM,False,False,False,Bất động sản,Bất động sản
BVH,Tập đoàn Bảo Việt,HSX,False,True,False,Bảo hiểm,Bảo hiểm nhân thọ
BVG,Group Bắc Việt,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
BVB,Ngân hàng Bản Việt - BVBank,UPCOM,False,False,False,Ngân hàng,Ngân hàng
BUD,,DELISTED,False,False,False,,
BTW,Cấp nước Bến Thành,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
BTV,DV Du lịch Bến Thành,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
BTU,Công trình Đô thị Bến Tre,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
BTT,TM - DV Bến Thành,HSX,False,False,False,Bán lẻ,Bán lẻ
BTS,Xi măng Bút Sơn,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BTP,Nhiệt điện Bà Rịa,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
BTN,Gạch Tuy Nen Bình Định,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BTH,Biến thế và Vật liệu Điện Hà Nội,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
BTG,Bao bì Tiền Giang,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
BTD,Bê tông ly tâm Thủ Đức,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BTB,Bia Hà Nội - Thái Bình,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BT6,Bê tông 6,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BT1,Bảo vệ thực vật 1 TW,UPCOM,False,False,False,Hóa chất,Hóa chất
BST,Sách và Thiết bị Bình Thuận,DELISTED,False,False,False,,
BSR,Lọc Hóa dầu Bình Sơn,HSX,False,False,False,Dầu khí,Sản xuất Dầu khí
BSQ,Bia Sài Gòn - Quảng Ngãi,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BSP,Bia Sài Gòn - Phú Thọ,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BSL,Bia Sài Gòn - Sông Lam,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BSI,Chứng khoán BIDV,HSX,False,True,False,Dịch vụ tài chính,Dịch vụ tài chính
BSH,Bia Sài Gòn - Hà Nội,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BSG,Xe khách Sài Gòn,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
BSD,"Bia, rượu Sài Gòn - Đồng Xuân",UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BSC,Dịch vụ Bến Thành,HNX,False,False,False,Bất động sản,Bất động sản
BSA,Thủy điện Buôn Đôn,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
BRS,Dịch vụ Đô thị Bà Rịa,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
BRR,Cao su Bà Rịa,UPCOM,False,False,False,Hóa chất,Hóa chất
BRC,Cao su Bến Thành,HSX,False,False,False,Hóa chất,Hóa chất
BQP,Nhựa Chất Lượng Cao Bình Thuận,UPCOM,False,False,False,Hóa chất,Hóa chất
BQB,Bia Hà Nội - Quảng Bình,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
BPW,,DELISTED,False,False,False,,
BPC,Bao bì Bỉm Sơn,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
BOT,BOT Cầu Thái Hà,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BNW,Nước sạch Bắc Ninh,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
BNA,Tập đoàn Đầu tư Bảo Ngọc,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
BMV,Bột mỳ Vinafood 1,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
BMS,Chứng khoán Bảo Minh,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
BMP,Nhựa Bình Minh,HSX,False,True,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BMN,Công ty 715,DELISTED,False,False,False,,
BMK,Black Cat,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
BMJ,Khoáng sản Miền Đông AHP,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
BMI,Bảo hiểm Bảo Minh,HSX,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
BMG,May Bình Minh,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
BMF,VLXD và Chất đốt Đồng Nai,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
